"Pair","Param1","Param2","Param1Value","Param2Value","SSE","Log10SSE"
"E_star_vs_b","E_star","b",228.571428571429,3.25,0.22928057091498,-0.63963274554008
"E_star_vs_b","E_star","b",228.571428571429,3.5,0.250056001960658,-0.601962716852721
"E_star_vs_b","E_star","b",228.571428571429,3.75,0.269756648241147,-0.569027843183086
"E_star_vs_b","E_star","b",228.571428571429,4,0.288396602035175,-0.540009860894587
"E_star_vs_b","E_star","b",292.857142857143,0.5,0.0267400429559541,-1.57283789941065
"E_star_vs_b","E_star","b",292.857142857143,0.75,0.0112820571982427,-1.94761170280082
"E_star_vs_b","E_star","b",292.857142857143,1,0.0152983276976735,-1.81535604051354
"E_star_vs_b","E_star","b",292.857142857143,1.25,0.0282663582046719,-1.54873014175799
"E_star_vs_b","E_star","b",292.857142857143,1.5,0.046435180260564,-1.33315286418903
"E_star_vs_b","E_star","b",292.857142857143,1.75,0.0677317781221835,-1.16920752296863
"E_star_vs_b","E_star","b",292.857142857143,2,0.0907210801108642,-1.04229178777882
"E_star_vs_b","E_star","b",292.857142857143,2.25,0.114391713086289,-0.941605436130877
"E_star_vs_b","E_star","b",292.857142857143,2.5,0.138053333626376,-0.859953101823995
"E_star_vs_b","E_star","b",292.857142857143,2.75,0.161252460055063,-0.792493651079117
"E_star_vs_b","E_star","b",292.857142857143,3,0.18370429471132,-0.735880690468143
"E_star_vs_b","E_star","b",292.857142857143,3.25,0.205241167479424,-0.687735523599436
"E_star_vs_b","E_star","b",292.857142857143,3.5,0.225775209122301,-0.646323746788667
"E_star_vs_b","E_star","b",292.857142857143,3.75,0.245271975337916,-0.61035207124489
"E_star_vs_b","E_star","b",292.857142857143,4,0.263732072090349,-0.578837053047293
"E_star_vs_b","E_star","b",357.142857142857,0.5,0.0286721001996756,-1.54254049429719
"E_star_vs_b","E_star","b",357.142857142857,0.75,0.00635611638805356,-2.19680815894316
"E_star_vs_b","E_star","b",357.142857142857,1,0.00660401596338137,-2.18019188562123
"E_star_vs_b","E_star","b",357.142857142857,1.25,0.0168794884021026,-1.77264072047759
"E_star_vs_b","E_star","b",357.142857142857,1.5,0.0329453677955696,-1.48220563971169
"E_star_vs_b","E_star","b",357.142857142857,1.75,0.0525813165421052,-1.27916854413659
"E_star_vs_b","E_star","b",357.142857142857,2,0.0742581443727806,-1.12925590750322
"E_star_vs_b","E_star","b",357.142857142857,2.25,0.0968835033591061,-1.01375016526118
"E_star_vs_b","E_star","b",357.142857142857,2.5,0.119698942663139,-0.921909685830786
"E_star_vs_b","E_star","b",357.142857142857,2.75,0.142196734941491,-0.847110375569495
"E_star_vs_b","E_star","b",357.142857142857,3,0.164050589756698,-0.785022204000156
"E_star_vs_b","E_star","b",357.142857142857,3.25,0.185061994963887,-0.732682760459175
"E_star_vs_b","E_star","b",357.142857142857,3.5,0.205120659083596,-0.687990596705402
"E_star_vs_b","E_star","b",357.142857142857,3.75,0.224176152815649,-0.649410588223696
"E_star_vs_b","E_star","b",357.142857142857,4,0.242217909880797,-0.615793747754357
"E_star_vs_b","E_star","b",421.428571428571,0.5,0.0342436388205557,-1.46542009225071
"E_star_vs_b","E_star","b",421.428571428571,0.75,0.00518283707784208,-2.28543244296565
"E_star_vs_b","E_star","b",421.428571428571,1,0.00182885550335342,-2.73782060648382
"E_star_vs_b","E_star","b",421.428571428571,1.25,0.00953727301512278,-2.02057578502162
"E_star_vs_b","E_star","b",421.428571428571,1.5,0.0235562384916653,-1.62789405737963
"E_star_vs_b","E_star","b",421.428571428571,1.75,0.0415241600716656,-1.38169914346248
"E_star_vs_b","E_star","b",421.428571428571,2,0.0618311206575194,-1.20879288206386
"E_star_vs_b","E_star","b",421.428571428571,2.25,0.0833161363265677,-1.07927087807808
"E_star_vs_b","E_star","b",421.428571428571,2.5,0.105162518607046,-0.978139021233952
"E_star_vs_b","E_star","b",421.428571428571,2.75,0.126815946474869,-0.896826132648281
"E_star_vs_b","E_star","b",421.428571428571,3,0.14791455560838,-0.829989086926983
"E_star_vs_b","E_star","b",421.428571428571,3.25,0.168233593378488,-0.774087278679724
"E_star_vs_b","E_star","b",421.428571428571,3.5,0.18764394290866,-0.726665449922903
"E_star_vs_b","E_star","b",421.428571428571,3.75,0.206082010869232,-0.685959916620599
"E_star_vs_b","E_star","b",421.428571428571,4,0.223528272293802,-0.650667538640984
"E_star_vs_b","E_star","b",485.714285714286,0.5,0.0424703160926293,-1.37191450668594
"E_star_vs_b","E_star","b",485.714285714286,0.75,0.00684064939606428,-2.16490266790853
"E_star_vs_b","E_star","b",485.714285714286,1,7.95955811201677e-05,-4.09911104216682
"E_star_vs_b","E_star","b",485.714285714286,1.25,0.00537722233623052,-2.26944200603697
"E_star_vs_b","E_star","b",485.714285714286,1.5,0.0174440108994123,-1.75835365064152
"E_star_vs_b","E_star","b",485.714285714286,1.75,0.0337814859214952,-1.47132125135136
"E_star_vs_b","E_star","b",485.714285714286,2,0.0527103301231291,-1.27810426380393
"E_star_vs_b","E_star","b",485.714285714286,2.25,0.0730118262075111,-1.13660678863734
"E_star_vs_b","E_star","b",485.714285714286,2.5,0.0938200083430025,-1.02770453276895
"E_star_vs_b","E_star","b",485.714285714286,2.75,0.114541040972445,-0.941038874247533
"E_star_vs_b","E_star","b",485.714285714286,3,0.134783030416475,-0.870364783322993
"E_star_vs_b","E_star","b",485.714285714286,3.25,0.1542993217016,-0.811635983087207
"E_star_vs_b","E_star","b",485.714285714286,3.5,0.172945364845667,-0.762091073134588
"E_star_vs_b","E_star","b",485.714285714286,3.75,0.190647048487614,-0.719769913891307
"E_star_vs_b","E_star","b",485.714285714286,4,0.207377941966651,-0.683237439806308
"E_star_vs_b","E_star","b",550,0.5,0.0525427350976982,-1.27948732388111
"E_star_vs_b","E_star","b",550,0.75,0.0105617951151969,-1.97626226150218
"E_star_vs_b","E_star","b",550,1,0.000600695746100769,-3.2213454435504
"E_star_vs_b","E_star","b",550,1.25,0.00365897240795419,-2.43664086548426
"E_star_vs_b","E_star","b",550,1.5,0.0138921561057925,-1.8572303451782
"E_star_vs_b","E_star","b",550,1.75,0.0286678678892636,-1.54260460556625
"E_star_vs_b","E_star","b",550,2,0.0462466848672336,-1.33491939363779
"E_star_vs_b","E_star","b",550,2.25,0.065361525652242,-1.1846778191651
"E_star_vs_b","E_star","b",550,2.5,0.0851050558472821,-1.07004463895943
"E_star_vs_b","E_star","b",550,2.75,0.104850280335057,-0.979430404036923
"E_star_vs_b","E_star","b",550,3,0.124180301267321,-0.905947290869674
"E_star_vs_b","E_star","b",550,3.25,0.142830505225501,-0.845179027600134
"E_star_vs_b","E_star","b",550,3.5,0.160643983944956,-0.794135533968243
"E_star_vs_b","E_star","b",550,3.75,0.177538485440492,-0.750707489354015
"E_star_vs_b","E_star","b",550,4,0.19348249126124,-0.713358329315193
"E_star_vs_b","E_star","b",614.285714285714,0.5,0.0638313861719853,-1.19496572426348
"E_star_vs_b","E_star","b",614.285714285714,0.75,0.0157396506581883,-1.80300491104333
"E_star_vs_b","E_star","b",614.285714285714,1,0.00278507831128401,-2.55516258875583
"E_star_vs_b","E_star","b",614.285714285714,1.25,0.00377794823637872,-2.42274399686657
"E_star_vs_b","E_star","b",614.285714285714,1.5,0.012306989593003,-1.90984816664916
"E_star_vs_b","E_star","b",614.285714285714,1.75,0.0256079083750316,-1.59162589276463
"E_star_vs_b","E_star","b",614.285714285714,2,0.0418886597634729,-1.37790353476028
"E_star_vs_b","E_star","b",614.285714285714,2.25,0.0598416970732934,-1.22299609864768
"E_star_vs_b","E_star","b",614.285714285714,2.5,0.0785251540160591,-1.104991203121
"E_star_vs_b","E_star","b",614.285714285714,2.75,0.0972844478848271,-1.01195658149571
"E_star_vs_b","E_star","b",614.285714285714,3,0.115682110683139,-0.936733796037806
"E_star_vs_b","E_star","b",614.285714285714,3.25,0.133439049448382,-0.874717060387339
"E_star_vs_b","E_star","b",614.285714285714,3.5,0.150388692843858,-0.822784815473897
"E_star_vs_b","E_star","b",614.285714285714,3.75,0.166442707041183,-0.778735229411849
"E_star_vs_b","E_star","b",614.285714285714,4,0.181566031670855,-0.740965398313756
"E_star_vs_b","E_star","b",678.571428571429,0.5,0.0758634726831939,-1.11996728116092
"E_star_vs_b","E_star","b",678.571428571429,0.75,0.0219108506942189,-1.65934076052086
"E_star_vs_b","E_star","b",678.571428571429,1,0.00616104931854339,-2.21034531471162
"E_star_vs_b","E_star","b",678.571428571429,1.25,0.00525670857221991,-2.27928609925798
"E_star_vs_b","E_star","b",678.571428571429,1.5,0.0122128134926385,-1.91318427515644
"E_star_vs_b","E_star","b",678.571428571429,1.75,0.0241345276917049,-1.61736119582575
"E_star_vs_b","E_star","b",678.571428571429,2,0.0391831538732965,-1.40690061033609
"E_star_vs_b","E_star","b",678.571428571429,2.25,0.0560172638603881,-1.25167810792508
"E_star_vs_b","E_star","b",678.571428571429,2.5,0.0736662899426418,-1.13273120197912
"E_star_vs_b","E_star","b",678.571428571429,2.75,0.091452868361047,-1.03880266860376
"E_star_vs_b","E_star","b",678.571428571429,3,0.10892279858022,-0.962881208753916
"E_star_vs_b","E_star","b",678.571428571429,3.25,0.125785508977062,-0.90036938857117
"E_star_vs_b","E_star","b",678.571428571429,3.5,0.14186706831098,-0.848118405886181
"E_star_vs_b","E_star","b",678.571428571429,3.75,0.157074793376758,-0.803893502902125
"E_star_vs_b","E_star","b",678.571428571429,4,0.171371354334033,-0.766061771061384
"E_star_vs_b","E_star","b",742.857142857143,0.5,0.0882919077599975,-1.05407909909772
"E_star_vs_b","E_star","b",742.857142857143,0.75,0.0287288809923789,-1.54168128971635
"E_star_vs_b","E_star","b",742.857142857143,1,0.0103696217121075,-1.98423708655608
"E_star_vs_b","E_star","b",742.857142857143,1.25,0.00772589051956145,-2.11205145035729
"E_star_vs_b","E_star","b",742.857142857143,1.5,0.0132362552113632,-1.87823486769697
"E_star_vs_b","E_star","b",742.857142857143,1.75,0.0238763901213983,-1.62203133369281
"E_star_vs_b","E_star","b",742.857142857143,2,0.037765695482502,-1.42290251304727
"E_star_vs_b","E_star","b",742.857142857143,2.25,0.0535343165847935,-1.27136773712516
"E_star_vs_b","E_star","b",742.857142857143,2.5,0.0701879154814593,-1.15373765555534
"E_star_vs_b","E_star","b",742.857142857143,2.75,0.0870304487700819,-1.06032877704452
"E_star_vs_b","E_star","b",742.857142857143,3,0.103594260110276,-0.984664307056931
"E_star_vs_b","E_star","b",742.857142857143,3.25,0.119579846095644,-0.922342009871009
"E_star_vs_b","E_star","b",742.857142857143,3.5,0.134807846670515,-0.870284828375421
"E_star_vs_b","E_star","b",742.857142857143,3.75,0.149182655122372,-0.826281667630975
"E_star_vs_b","E_star","b",742.857142857143,4,0.162665692205358,-0.788704034383571
"E_star_vs_b","E_star","b",807.142857142857,0.5,0.100866123528231,-0.996254669591587
"E_star_vs_b","E_star","b",807.142857142857,0.75,0.0359382124368632,-1.44444352845446
"E_star_vs_b","E_star","b",807.142857142857,1,0.015141095364071,-1.819842705195
"E_star_vs_b","E_star","b",807.142857142857,1.25,0.010903274530851,-1.96244305278323
"E_star_vs_b","E_star","b",807.142857142857,1.5,0.015087828842904,-1.82137325123744
"E_star_vs_b","E_star","b",807.142857142857,1.75,0.0245418862797709,-1.61009206062233
"E_star_vs_b","E_star","b",807.142857142857,2,0.0373467335964843,-1.42774737625973
"E_star_vs_b","E_star","b",807.142857142857,2.25,0.0521085978519483,-1.28309061275445
"E_star_vs_b","E_star","b",807.142857142857,2.5,0.0678135211784274,-1.16868370454412
"E_star_vs_b","E_star","b",807.142857142857,2.75,0.0837502551917793,-1.07701386096917
"E_star_vs_b","E_star","b",807.142857142857,3,0.0994404590831319,-1.00243687937033
"E_star_vs_b","E_star","b",807.142857142857,3.25,0.114577833697353,-0.940899393137023
"E_star_vs_b","E_star","b",807.142857142857,3.5,0.12897918603723,-0.889480368138751
"E_star_vs_b","E_star","b",807.142857142857,3.75,0.142547138817687,-0.846041495353193
"E_star_vs_b","E_star","b",807.142857142857,4,0.155242662886615,-0.808988916389094
"E_star_vs_b","E_star","b",871.428571428572,0.5,0.113407886257301,-0.945356744041505
"E_star_vs_b","E_star","b",871.428571428572,0.75,0.0433523621223406,-1.36298723431811
"E_star_vs_b","E_star","b",871.428571428572,1,0.0202745792480006,-1.69304814980078
"E_star_vs_b","E_star","b",871.428571428572,1.25,0.0145748599321967,-1.83639561022016
"E_star_vs_b","E_star","b",871.428571428572,1.5,0.0175446853070943,-1.75585441716748
"E_star_vs_b","E_star","b",871.428571428572,1.75,0.0259036050479165,-1.58663979022512
"E_star_vs_b","E_star","b",871.428571428572,2,0.0376978330500425,-1.42368361322807
"E_star_vs_b","E_star","b",871.428571428572,2.25,0.05151340286402,-1.28807976061731
"E_star_vs_b","E_star","b",871.428571428572,2.5,0.0663202205166527,-1.17835403841366
"E_star_vs_b","E_star","b",871.428571428572,2.75,0.081394762462181,-1.08940353991369
"E_star_vs_b","E_star","b",871.428571428572,3,0.0962503315247739,-1.01659776593238
"E_star_vs_b","E_star","b",871.428571428572,3.25,0.110575608418384,-0.956340662340271
"E_star_vs_b","E_star","b",871.428571428572,3.5,0.124184871120179,-0.905931309064654
"E_star_vs_b","E_star","b",871.428571428572,3.75,0.136979890247543,-0.863343186095937
"E_star_vs_b","E_star","b",871.428571428572,4,0.148921800480998,-0.827041721753704
"E_star_vs_b","E_star","b",935.714285714286,0.5,0.125792431087729,-0.900345489540389
"E_star_vs_b","E_star","b",935.714285714286,0.75,0.0508364976549528,-1.29382437750281
"E_star_vs_b","E_star","b",935.714285714286,1,0.0256214009528212,-1.59139712715006
"E_star_vs_b","E_star","b",935.714285714286,1.25,0.0185791761288285,-1.73097354818073
"E_star_vs_b","E_star","b",935.714285714286,1.5,0.0204359812010839,-1.68960450549404
"E_star_vs_b","E_star","b",935.714285714286,1.75,0.0277848599689867,-1.55619178764411
"E_star_vs_b","E_star","b",935.714285714286,2,0.0386394146941609,-1.41296946085441
"E_star_vs_b","E_star","b",935.714285714286,2.25,0.0515685659758654,-1.28761494533224
"E_star_vs_b","E_star","b",935.714285714286,2.5,0.065529004445129,-1.18356643004892
"E_star_vs_b","E_star","b",935.714285714286,2.75,0.0797873941979215,-1.09806571845798
"E_star_vs_b","E_star","b",935.714285714286,3,0.0938506279004033,-1.02756281741911
"E_star_vs_b","E_star","b",935.714285714286,3.25,0.107403832036313,-0.968980223268344
"E_star_vs_b","E_star","b",935.714285714286,3.5,0.120259810932382,-0.919879483270227
"E_star_vs_b","E_star","b",935.714285714286,3.75,0.132320205055354,-0.87837383476901
"E_star_vs_b","E_star","b",935.714285714286,4,0.143546774255413,-0.843006562406868
"E_star_vs_b","E_star","b",1000,0.5,0.137934198181044,-0.860328045354101
"E_star_vs_b","E_star","b",1000,0.75,0.0582941176311367,-1.23437526701162
"E_star_vs_b","E_star","b",1000,1,0.0310721854712071,-1.50762819944197
"E_star_vs_b","E_star","b",1000,1.25,0.0227948408728525,-1.64216343519193
"E_star_vs_b","E_star","b",1000,1.5,0.0236310700168409,-1.62651661303168
"E_star_vs_b","E_star","b",1000,1.75,0.0300486274784789,-1.52217536033798
"E_star_vs_b","E_star","b",1000,2,0.0400305174071731,-1.39760879646427
"E_star_vs_b","E_star","b",1000,2.25,0.0521311000682276,-1.28290311051284
"E_star_vs_b","E_star","b",1000,2.5,0.0652962984598428,-1.18511143746963
"E_star_vs_b","E_star","b",1000,2.75,0.0787850304033545,-1.10355629305377
"E_star_vs_b","E_star","b",1000,3,0.0920993994381968,-1.03574320174156
"E_star_vs_b","E_star","b",1000,3.25,0.104922181287802,-0.979132689189111
"E_star_vs_b","E_star","b",1000,3.5,0.117065553751591,-0.931570876202913
"E_star_vs_b","E_star","b",1000,3.75,0.128431587210159,-0.891328150223774
"E_star_vs_b","E_star","b",1000,4,0.13898300538631,-0.857038301315526
"E_star_vs_p","E_star","p",100,0.1,0.158280026750149,-0.800573885007974
"E_star_vs_p","E_star","p",100,0.15,0.141201474096778,-0.850160769369521
"E_star_vs_p","E_star","p",100,0.2,0.124152430154829,-0.906044775162955
"E_star_vs_p","E_star","p",100,0.25,0.109104981034744,-0.962155421854161
"E_star_vs_p","E_star","p",100,0.3,0.0963733591466073,-1.0160430031785
"E_star_vs_p","E_star","p",100,0.35,0.0858892051162147,-1.06606141653036
"E_star_vs_p","E_star","p",100,0.4,0.077453386343185,-1.11095958968
"E_star_vs_p","E_star","p",100,0.45,0.0707822602042638,-1.15007557367692
"E_star_vs_p","E_star","p",100,0.5,0.0655631116537026,-1.18334044280801
"E_star_vs_p","E_star","p",100,0.55,0.0615003551107604,-1.21112237654656
"E_star_vs_p","E_star","p",100,0.6,0.0583396264425684,-1.23403635605849
"E_star_vs_p","E_star","p",100,0.65,0.0558741949488782,-1.25278872125202
"E_star_vs_p","E_star","p",100,0.7,0.0539416959769015,-1.26807540304756
"E_star_vs_p","E_star","p",100,0.75,0.052417063968038,-1.2805273088032
"E_star_vs_p","E_star","p",100,0.8,0.051204889990166,-1.29068856257226
"E_star_vs_p","E_star","p",164.285714285714,0.1,0.104103997917696,-0.982532591908726
"E_star_vs_p","E_star","p",164.285714285714,0.15,0.0914936549052648,-1.03860902325793
"E_star_vs_p","E_star","p",164.285714285714,0.2,0.0792184088032051,-1.1011738851699
"E_star_vs_p","E_star","p",164.285714285714,0.25,0.0686675636493634,-1.1632483612618
"E_star_vs_p","E_star","p",164.285714285714,0.3,0.0601780845900041,-1.22056163954759
"E_star_vs_p","E_star","p",164.285714285714,0.35,0.0536168342287918,-1.2706988322322
"E_star_vs_p","E_star","p",164.285714285714,0.4,0.0486772770649691,-1.31267372355481
"E_star_vs_p","E_star","p",164.285714285714,0.45,0.0450263902027908,-1.34653286933397
"E_star_vs_p","E_star","p",164.285714285714,0.5,0.0423660561563038,-1.37298196246287
"E_star_vs_p","E_star","p",164.285714285714,0.55,0.0404517552944802,-1.39306262860876
"E_star_vs_p","E_star","p",164.285714285714,0.6,0.0390924103344409,-1.40790755129517
"E_star_vs_p","E_star","p",164.285714285714,0.65,0.0381429913741632,-1.41858525029503
"E_star_vs_p","E_star","p",164.285714285714,0.7,0.0374953300624105,-1.4260228190568
"E_star_vs_p","E_star","p",164.285714285714,0.75,0.0370695230974921,-1.43098300116925
"E_star_vs_p","E_star","p",164.285714285714,0.8,0.0368067769288353,-1.43407221089635
"E_star_vs_p","E_star","p",228.571428571429,0.1,0.0630643250984772,-1.20021624763839
"E_star_vs_p","E_star","p",228.571428571429,0.15,0.0554379901057785,-1.25619252337808
"E_star_vs_p","E_star","p",228.571428571429,0.2,0.0476153999059388,-1.32225256382334
"E_star_vs_p","E_star","p",228.571428571429,0.25,0.0408214636921492,-1.38911142730179
"E_star_vs_p","E_star","p",228.571428571429,0.3,0.0355135698489881,-1.4496056699177
"E_star_vs_p","E_star","p",228.571428571429,0.35,0.0316298297594144,-1.49990314557229
"E_star_vs_p","E_star","p",228.571428571429,0.4,0.0289117588326088,-1.53892548743478
"E_star_vs_p","E_star","p",228.571428571429,0.45,0.0270811160770489,-1.56733344131202
"E_star_vs_p","E_star","p",228.571428571429,0.5,0.025901749104801,-1.58667090769811
"E_star_vs_p","E_star","p",228.571428571429,0.55,0.0251905543157656,-1.59876227578773
"E_star_vs_p","E_star","p",228.571428571429,0.6,0.0248114747265813,-1.60534742167771
"E_star_vs_p","E_star","p",228.571428571429,0.65,0.0246656762732391,-1.60790697273338
"E_star_vs_p","E_star","p",228.571428571429,0.7,0.0246822746470981,-1.60761481947015
"E_star_vs_p","E_star","p",228.571428571429,0.75,0.0248107815479412,-1.60535955509046
"E_star_vs_p","E_star","p",228.571428571429,0.8,0.0250153430700894,-1.60179353665724
"E_star_vs_p","E_star","p",292.857142857143,0.1,0.0363605893570866,-1.43936908605358
"E_star_vs_p","E_star","p",292.857142857143,0.15,0.0317860164022649,-1.49776389683892
"E_star_vs_p","E_star","p",292.857142857143,0.2,0.0267203776012488,-1.57315740888437
"E_star_vs_p","E_star","p",292.857142857143,0.25,0.0222786687087101,-1.65211076456363
"E_star_vs_p","E_star","p",292.857142857143,0.3,0.018945035120989,-1.72250458527748
"E_star_vs_p","E_star","p",292.857142857143,0.35,0.0166916019431653,-1.77750198077486
"E_star_vs_p","E_star","p",292.857142857143,0.4,0.0152983276976735,-1.81535604051354
"E_star_vs_p","E_star","p",292.857142857143,0.45,0.014531129070219,-1.83770063966514
"E_star_vs_p","E_star","p",292.857142857143,0.5,0.014199373854361,-1.84773080615155
"E_star_vs_p","E_star","p",292.857142857143,0.55,0.0141622093379372,-1.8488689904013
"E_star_vs_p","E_star","p",292.857142857143,0.6,0.0143199357305925,-1.844058931184
"E_star_vs_p","E_star","p",292.857142857143,0.65,0.0146034734092978,-1.83554383578527
"E_star_vs_p","E_star","p",292.857142857143,0.7,0.014965532808808,-1.82490781662492
"E_star_vs_p","E_star","p",292.857142857143,0.75,0.0153739957912741,-1.81321324215752
"E_star_vs_p","E_star","p",292.857142857143,0.8,0.0158071825348015,-1.80114553162567
"E_star_vs_p","E_star","p",357.142857142857,0.1,0.0208522802114168,-1.68084644768831
"E_star_vs_p","E_star","p",357.142857142857,0.15,0.0177507867580583,-1.75078239319418
"E_star_vs_p","E_star","p",357.142857142857,0.2,0.0140817545007491,-1.85134323137832
"E_star_vs_p","E_star","p",357.142857142857,0.25,0.0108908256650409,-1.9629391938734
"E_star_vs_p","E_star","p",357.142857142857,0.3,0.00863302848561695,-2.06383682608457
"E_star_vs_p","E_star","p",357.142857142857,0.35,0.00727384097374261,-2.13823619805461
"E_star_vs_p","E_star","p",357.142857142857,0.4,0.00660401596338137,-2.18019188562123
"E_star_vs_p","E_star","p",357.142857142857,0.45,0.00641052140569704,-2.19310664530056
"E_star_vs_p","E_star","p",357.142857142857,0.5,0.0065275352706171,-2.18525077284964
"E_star_vs_p","E_star","p",357.142857142857,0.55,0.00683837291626053,-2.165047219559
"E_star_vs_p","E_star","p",357.142857142857,0.6,0.00726457747584636,-2.13878964017459
"E_star_vs_p","E_star","p",357.142857142857,0.65,0.00775462841424262,-2.11043900784527
"E_star_vs_p","E_star","p",357.142857142857,0.7,0.00827521704461473,-2.08222060661057
"E_star_vs_p","E_star","p",357.142857142857,0.75,0.00880511535912243,-2.05526494980436
"E_star_vs_p","E_star","p",357.142857142857,0.8,0.00933102974283561,-2.03007042624772
"E_star_vs_p","E_star","p",421.428571428571,0.1,0.0132329762137321,-1.87834246814534
"E_star_vs_p","E_star","p",421.428571428571,0.15,0.0106373644771984,-1.97316595989723
"E_star_vs_p","E_star","p",421.428571428571,0.2,0.00750680355931437,-2.12454494875624
"E_star_vs_p","E_star","p",421.428571428571,0.25,0.00485638611081506,-2.31368679163416
"E_star_vs_p","E_star","p",421.428571428571,0.3,0.00309376059657604,-2.5095132961986
"E_star_vs_p","E_star","p",421.428571428571,0.35,0.00215682469236114,-2.66618515310527
"E_star_vs_p","E_star","p",421.428571428571,0.4,0.00182885550335342,-2.73782060648382
"E_star_vs_p","E_star","p",421.428571428571,0.45,0.00190153138488944,-2.7208965021368
"E_star_vs_p","E_star","p",421.428571428571,0.5,0.00221939049701333,-2.65376627785918
"E_star_vs_p","E_star","p",421.428571428571,0.55,0.00267761717017035,-2.57225151573605
"E_star_vs_p","E_star","p",421.428571428571,0.6,0.00320892323610539,-2.49364067197729
"E_star_vs_p","E_star","p",421.428571428571,0.65,0.00377133124026931,-2.42350532134578
"E_star_vs_p","E_star","p",421.428571428571,0.7,0.00433925353640948,-2.36258497392085
"E_star_vs_p","E_star","p",421.428571428571,0.75,0.00489751314087941,-2.31002439004405
"E_star_vs_p","E_star","p",421.428571428571,0.8,0.00543747493700586,-2.26460273182952
"E_star_vs_p","E_star","p",485.714285714286,0.1,0.0109345867067501,-1.96119762729209
"E_star_vs_p","E_star","p",485.714285714286,0.15,0.00831813807895317,-2.07997387473452
"E_star_vs_p","E_star","p",485.714285714286,0.2,0.00523974193227703,-2.2806901023575
"E_star_vs_p","E_star","p",485.714285714286,0.25,0.00271259548475631,-2.5666149654852
"E_star_vs_p","E_star","p",485.714285714286,0.3,0.0010971261589974,-2.95974342984906
"E_star_vs_p","E_star","p",485.714285714286,0.35,0.000297035592484708,-3.52719150794353
"E_star_vs_p","E_star","p",485.714285714286,0.4,7.95955811201677e-05,-4.09911104216682
"E_star_vs_p","E_star","p",485.714285714286,0.45,0.000232270284779885,-3.63400634758931
"E_star_vs_p","E_star","p",485.714285714286,0.5,0.000601527770060095,-3.22074431827348
"E_star_vs_p","E_star","p",485.714285714286,0.55,0.00108702083336975,-2.96376213233429
"E_star_vs_p","E_star","p",485.714285714286,0.6,0.00162646652327284,-2.78875487115095
"E_star_vs_p","E_star","p",485.714285714286,0.65,0.00218247655798146,-2.6610504123619
"E_star_vs_p","E_star","p",485.714285714286,0.7,0.00273329026748232,-2.56331424504648
"E_star_vs_p","E_star","p",485.714285714286,0.75,0.00326675802073675,-2.48588303392091
"E_star_vs_p","E_star","p",485.714285714286,0.8,0.00377656683012755,-2.42290282562356
"E_star_vs_p","E_star","p",550,0.1,0.0121379173092423,-1.91585582550942
"E_star_vs_p","E_star","p",550,0.15,0.00924194622927879,-2.03423656258592
"E_star_vs_p","E_star","p",550,0.2,0.00596404099133033,-2.22445938026811
"E_star_vs_p","E_star","p",550,0.25,0.00333290606686792,-2.47717692612819
"E_star_vs_p","E_star","p",550,0.3,0.00166861623416486,-2.77764353542922
"E_star_vs_p","E_star","p",550,0.35,0.00084158259689864,-3.07490325388073
"E_star_vs_p","E_star","p",550,0.4,0.000600695746100769,-3.2213454435504
"E_star_vs_p","E_star","p",550,0.45,0.000725297968163901,-3.13948353916095
"E_star_vs_p","E_star","p",550,0.5,0.0010594588938946,-2.9749158888834
"E_star_vs_p","E_star","p",550,0.55,0.00150320308262561,-2.82298234229689
"E_star_vs_p","E_star","p",550,0.6,0.00199569718869631,-2.69990535445888
"E_star_vs_p","E_star","p",550,0.65,0.00250121281995228,-2.60184935401173
"E_star_vs_p","E_star","p",550,0.7,0.00299947763044073,-2.5229543726038
"E_star_vs_p","E_star","p",550,0.75,0.00347953518248115,-2.45847876788281
"E_star_vs_p","E_star","p",550,0.8,0.00393596825986348,-2.40494841243117
"E_star_vs_p","E_star","p",614.285714285714,0.1,0.0155983474092229,-1.80692141120153
"E_star_vs_p","E_star","p",614.285714285714,0.15,0.0123164234499009,-1.90951538807073
"E_star_vs_p","E_star","p",614.285714285714,0.2,0.00872570940386279,-2.05919925460846
"E_star_vs_p","E_star","p",614.285714285714,0.25,0.0058789695153248,-2.23069879178584
"E_star_vs_p","E_star","p",614.285714285714,0.3,0.00406409606393259,-2.39103603508862
"E_star_vs_p","E_star","p",614.285714285714,0.35,0.00312233775391806,-2.50552011961797
"E_star_vs_p","E_star","p",614.285714285714,0.4,0.00278507831128401,-2.55516258875583
"E_star_vs_p","E_star","p",614.285714285714,0.45,0.00282254023661325,-2.54935985829067
"E_star_vs_p","E_star","p",614.285714285714,0.5,0.00307454937408659,-2.51221852824263
"E_star_vs_p","E_star","p",614.285714285714,0.55,0.00343944785356705,-2.46351127062483
"E_star_vs_p","E_star","p",614.285714285714,0.6,0.00385592808096724,-2.41387107495861
"E_star_vs_p","E_star","p",614.285714285714,0.65,0.00428826919395538,-2.36771795984051
"E_star_vs_p","E_star","p",614.285714285714,0.7,0.00471633529973243,-2.32639532706143
"E_star_vs_p","E_star","p",614.285714285714,0.75,0.005129287189453,-2.28994298404929
"E_star_vs_p","E_star","p",614.285714285714,0.8,0.00552175937752766,-2.25792252259514
"E_star_vs_p","E_star","p",678.571428571429,0.1,0.02047570057723,-1.68876122990356
"E_star_vs_p","E_star","p",678.571428571429,0.15,0.0167839667332065,-1.77510538994646
